center,steering,throttle,speed,cte
/Users/brianpulfer/Desktop/trainA/IMG/center_00000020.jpg,0,0.8072386,0.2725381,0.05186537
/Users/brianpulfer/Desktop/trainA/IMG/center_00000021.jpg,0,0.9014566,0.3264732,0.05189522
/Users/brianpulfer/Desktop/trainA/IMG/center_00000022.jpg,0,0.9492182,0.3725826,0.05184959
/Users/brianpulfer/Desktop/trainA/IMG/center_00000023.jpg,0,0.9996843,0.434286,0.05180006
/Users/brianpulfer/Desktop/trainA/IMG/center_00000024.jpg,0,1,0.4833044,0.05178159
/Users/brianpulfer/Desktop/trainA/IMG/center_00000025.jpg,0,1,0.5362742,0.05183205
/Users/brianpulfer/Desktop/trainA/IMG/center_00000026.jpg,0,1,0.5362742,0.05183205
/Users/brianpulfer/Desktop/trainA/IMG/center_00000027.jpg,0,1,0.5866076,0.05179324
/Users/brianpulfer/Desktop/trainA/IMG/center_00000028.jpg,0,1,0.660413,0.0517192
/Users/brianpulfer/Desktop/trainA/IMG/center_00000029.jpg,0,1,0.6923817,0.05170747
/Users/brianpulfer/Desktop/trainA/IMG/center_00000030.jpg,0,1,0.7594848,0.05168373
/Users/brianpulfer/Desktop/trainA/IMG/center_00000031.jpg,0,1,0.8001826,0.05158836
/Users/brianpulfer/Desktop/trainA/IMG/center_00000032.jpg,0,1,0.8001826,0.05158836
/Users/brianpulfer/Desktop/trainA/IMG/center_00000033.jpg,0,1,0.9029873,0.0513925
/Users/brianpulfer/Desktop/trainA/IMG/center_00000034.jpg,0,1,0.9029873,0.0513925
/Users/brianpulfer/Desktop/trainA/IMG/center_00000035.jpg,0,1,0.9671862,0.05133362
/Users/brianpulfer/Desktop/trainA/IMG/center_00000036.jpg,0,1,1.012933,0.05126777
/Users/brianpulfer/Desktop/trainA/IMG/center_00000037.jpg,0,1,1.062117,0.05123106
/Users/brianpulfer/Desktop/trainA/IMG/center_00000038.jpg,0,1,1.062117,0.05123106
/Users/brianpulfer/Desktop/trainA/IMG/center_00000039.jpg,0,1,1.118882,0.05112775
/Users/brianpulfer/Desktop/trainA/IMG/center_00000040.jpg,0,1,1.180562,0.05111972
/Users/brianpulfer/Desktop/trainA/IMG/center_00000041.jpg,0,1,1.224984,0.05103246
/Users/brianpulfer/Desktop/trainA/IMG/center_00000042.jpg,0,1,1.274277,0.05094776
/Users/brianpulfer/Desktop/trainA/IMG/center_00000043.jpg,0,1,1.325189,0.05089987
/Users/brianpulfer/Desktop/trainA/IMG/center_00000044.jpg,0,1,1.325189,0.05089987
/Users/brianpulfer/Desktop/trainA/IMG/center_00000045.jpg,0,1,1.38597,0.05078911
/Users/brianpulfer/Desktop/trainA/IMG/center_00000046.jpg,0,1,1.415827,0.05067628
/Users/brianpulfer/Desktop/trainA/IMG/center_00000047.jpg,0,1,1.474189,0.05069528
/Users/brianpulfer/Desktop/trainA/IMG/center_00000048.jpg,0,1,1.54095,0.05058821
/Users/brianpulfer/Desktop/trainA/IMG/center_00000049.jpg,0,1,1.575469,0.05055702
/Users/brianpulfer/Desktop/trainA/IMG/center_00000050.jpg,0,1,1.575469,0.05055702
/Users/brianpulfer/Desktop/trainA/IMG/center_00000051.jpg,0,1,1.652663,0.05048119
/Users/brianpulfer/Desktop/trainA/IMG/center_00000052.jpg,0,1,1.684297,0.05040888
/Users/brianpulfer/Desktop/trainA/IMG/center_00000053.jpg,0,1,1.72727,0.05030898
/Users/brianpulfer/Desktop/trainA/IMG/center_00000054.jpg,0,1,1.775608,0.0503109
/Users/brianpulfer/Desktop/trainA/IMG/center_00000055.jpg,0,1,1.833063,0.05018716
/Users/brianpulfer/Desktop/trainA/IMG/center_00000056.jpg,0,1,1.833063,0.05018716
/Users/brianpulfer/Desktop/trainA/IMG/center_00000057.jpg,0,1,1.882917,0.05015941
/Users/brianpulfer/Desktop/trainA/IMG/center_00000058.jpg,0,1,1.929703,0.05006186
/Users/brianpulfer/Desktop/trainA/IMG/center_00000059.jpg,0,1,1.990404,0.04999485
/Users/brianpulfer/Desktop/trainA/IMG/center_00000060.jpg,0,1,2.062687,0.04996729
/Users/brianpulfer/Desktop/trainA/IMG/center_00000061.jpg,0,1,2.101104,0.04990081
/Users/brianpulfer/Desktop/trainA/IMG/center_00000062.jpg,0,1,2.101104,0.04990081
/Users/brianpulfer/Desktop/trainA/IMG/center_00000063.jpg,0,1,2.148432,0.04984643
/Users/brianpulfer/Desktop/trainA/IMG/center_00000064.jpg,0,1,2.204834,0.0498056
/Users/brianpulfer/Desktop/trainA/IMG/center_00000065.jpg,0,1,2.250569,0.04977885
/Users/brianpulfer/Desktop/trainA/IMG/center_00000066.jpg,0,1,2.296998,0.04974707
/Users/brianpulfer/Desktop/trainA/IMG/center_00000067.jpg,0,1,2.359856,0.04976855
/Users/brianpulfer/Desktop/trainA/IMG/center_00000068.jpg,0,1,2.359856,0.04976855
/Users/brianpulfer/Desktop/trainA/IMG/center_00000069.jpg,0,1,2.392025,0.04973426
/Users/brianpulfer/Desktop/trainA/IMG/center_00000070.jpg,0,1,2.463022,0.04975282
/Users/brianpulfer/Desktop/trainA/IMG/center_00000071.jpg,0,1,2.492831,0.04972719
/Users/brianpulfer/Desktop/trainA/IMG/center_00000072.jpg,0,1,2.563056,0.04975257
/Users/brianpulfer/Desktop/trainA/IMG/center_00000073.jpg,0,1,2.593629,0.04973755
/Users/brianpulfer/Desktop/trainA/IMG/center_00000074.jpg,0,1,2.593629,0.04973755
/Users/brianpulfer/Desktop/trainA/IMG/center_00000075.jpg,0,1,2.662668,0.04977172
/Users/brianpulfer/Desktop/trainA/IMG/center_00000076.jpg,0,1,2.693743,0.04977312
/Users/brianpulfer/Desktop/trainA/IMG/center_00000077.jpg,0,1,2.762092,0.04981041
/Users/brianpulfer/Desktop/trainA/IMG/center_00000078.jpg,0,1,2.792711,0.04982834
/Users/brianpulfer/Desktop/trainA/IMG/center_00000079.jpg,0,1,2.860872,0.04986691
/Users/brianpulfer/Desktop/trainA/IMG/center_00000080.jpg,0,1,2.860872,0.04986691
/Users/brianpulfer/Desktop/trainA/IMG/center_00000081.jpg,0,1,2.892225,0.04989755
/Users/brianpulfer/Desktop/trainA/IMG/center_00000082.jpg,0,1,2.957785,0.04994326
/Users/brianpulfer/Desktop/trainA/IMG/center_00000083.jpg,0,1,2.992367,0.04998278
/Users/brianpulfer/Desktop/trainA/IMG/center_00000084.jpg,0,1,3.053656,0.0500395
/Users/brianpulfer/Desktop/trainA/IMG/center_00000085.jpg,0,1,3.092078,0.05008793
/Users/brianpulfer/Desktop/trainA/IMG/center_00000086.jpg,0,1,3.092078,0.05008793
/Users/brianpulfer/Desktop/trainA/IMG/center_00000087.jpg,0,1,3.148981,0.05015379
/Users/brianpulfer/Desktop/trainA/IMG/center_00000088.jpg,0,1,3.191018,0.05021117
/Users/brianpulfer/Desktop/trainA/IMG/center_00000089.jpg,0,1,3.244118,0.05028236
/Users/brianpulfer/Desktop/trainA/IMG/center_00000090.jpg,0,1,3.288961,0.05035444
/Users/brianpulfer/Desktop/trainA/IMG/center_00000091.jpg,0,1,3.339434,0.05043475
/Users/brianpulfer/Desktop/trainA/IMG/center_00000092.jpg,0,1,3.339434,0.05043475
/Users/brianpulfer/Desktop/trainA/IMG/center_00000093.jpg,0,1,3.385965,0.05051776
/Users/brianpulfer/Desktop/trainA/IMG/center_00000094.jpg,0,1,3.434803,0.05060717
/Users/brianpulfer/Desktop/trainA/IMG/center_00000095.jpg,0,1,3.482152,0.05070305
/Users/brianpulfer/Desktop/trainA/IMG/center_00000096.jpg,0,1,3.530139,0.05080537
/Users/brianpulfer/Desktop/trainA/IMG/center_00000097.jpg,0,1,3.577683,0.05091414
/Users/brianpulfer/Desktop/trainA/IMG/center_00000098.jpg,0,1,3.577683,0.05091414
/Users/brianpulfer/Desktop/trainA/IMG/center_00000099.jpg,0,1,3.625279,0.05102747
/Users/brianpulfer/Desktop/trainA/IMG/center_00000100.jpg,0,1,3.672723,0.05115108
/Users/brianpulfer/Desktop/trainA/IMG/center_00000101.jpg,0,1,3.720088,0.05128115
/Users/brianpulfer/Desktop/trainA/IMG/center_00000102.jpg,0,1,3.767351,0.0514177
/Users/brianpulfer/Desktop/trainA/IMG/center_00000103.jpg,0,1,3.814518,0.05156454
/Users/brianpulfer/Desktop/trainA/IMG/center_00000104.jpg,0,1,3.814518,0.05156454
/Users/brianpulfer/Desktop/trainA/IMG/center_00000105.jpg,0,1,3.861586,0.05171597
/Users/brianpulfer/Desktop/trainA/IMG/center_00000106.jpg,0,1,3.908556,0.05187771
/Users/brianpulfer/Desktop/trainA/IMG/center_00000107.jpg,0,1,3.955427,0.05204597
/Users/brianpulfer/Desktop/trainA/IMG/center_00000108.jpg,0,1,4.0022,0.05222645
/Users/brianpulfer/Desktop/trainA/IMG/center_00000109.jpg,0,1,4.048873,0.05241346
/Users/brianpulfer/Desktop/trainA/IMG/center_00000110.jpg,0,1,4.048873,0.05241346
/Users/brianpulfer/Desktop/trainA/IMG/center_00000111.jpg,0,1,4.09545,0.05261082
/Users/brianpulfer/Desktop/trainA/IMG/center_00000112.jpg,0,1,4.141928,0.05281663
/Users/brianpulfer/Desktop/trainA/IMG/center_00000113.jpg,0,1,4.188308,0.05303089
/Users/brianpulfer/Desktop/trainA/IMG/center_00000114.jpg,0,1,4.234593,0.05325552
/Users/brianpulfer/Desktop/trainA/IMG/center_00000115.jpg,0,1,4.280782,0.05349244
/Users/brianpulfer/Desktop/trainA/IMG/center_00000116.jpg,0,1,4.280782,0.05349244
/Users/brianpulfer/Desktop/trainA/IMG/center_00000117.jpg,0,1,4.326876,0.05373783
/Users/brianpulfer/Desktop/trainA/IMG/center_00000118.jpg,0,1,4.372875,0.05399362
/Users/brianpulfer/Desktop/trainA/IMG/center_00000119.jpg,0,1,4.41878,0.0542598
/Users/brianpulfer/Desktop/trainA/IMG/center_00000120.jpg,0,1,4.464592,0.05453638
/Users/brianpulfer/Desktop/trainA/IMG/center_00000121.jpg,0,0.9518747,4.51031,0.05482529
/Users/brianpulfer/Desktop/trainA/IMG/center_00000122.jpg,0,0.9518747,4.51031,0.05482529
/Users/brianpulfer/Desktop/trainA/IMG/center_00000123.jpg,0,0.851844,4.553729,0.05512471
/Users/brianpulfer/Desktop/trainA/IMG/center_00000124.jpg,0,0.8017779,4.592072,0.05543495
/Users/brianpulfer/Desktop/trainA/IMG/center_00000125.jpg,0,0.8589764,4.627198,0.05575809
/Users/brianpulfer/Desktop/trainA/IMG/center_00000126.jpg,0,0.9027294,4.664443,0.05609022
/Users/brianpulfer/Desktop/trainA/IMG/center_00000127.jpg,0,0.9523839,4.704076,0.05643504
/Users/brianpulfer/Desktop/trainA/IMG/center_00000128.jpg,0,0.9523839,4.704076,0.05643504
/Users/brianpulfer/Desktop/trainA/IMG/center_00000129.jpg,0,1,4.746248,0.05679244
/Users/brianpulfer/Desktop/trainA/IMG/center_00000130.jpg,0,1,4.790914,0.05716227
/Users/brianpulfer/Desktop/trainA/IMG/center_00000131.jpg,0,1,4.835894,0.05754453
/Users/brianpulfer/Desktop/trainA/IMG/center_00000132.jpg,0,1,4.880784,0.0579373
/Users/brianpulfer/Desktop/trainA/IMG/center_00000133.jpg,0,1,4.925588,0.05834441
/Users/brianpulfer/Desktop/trainA/IMG/center_00000134.jpg,0,1,4.925588,0.05834441
/Users/brianpulfer/Desktop/trainA/IMG/center_00000135.jpg,0,1,4.970309,0.05876395
/Users/brianpulfer/Desktop/trainA/IMG/center_00000136.jpg,0,1,5.014949,0.05919781
/Users/brianpulfer/Desktop/trainA/IMG/center_00000137.jpg,0,1,5.06335,0.0596458
/Users/brianpulfer/Desktop/trainA/IMG/center_00000138.jpg,0,1,5.087045,0.0601073
/Users/brianpulfer/Desktop/trainA/IMG/center_00000139.jpg,0,1,5.2256,0.06059339
/Users/brianpulfer/Desktop/trainA/IMG/center_00000140.jpg,0,1,5.2256,0.06059339
/Users/brianpulfer/Desktop/trainA/IMG/center_00000141.jpg,0,1,5.063002,0.06111423
/Users/brianpulfer/Desktop/trainA/IMG/center_00000142.jpg,0,1,5.230613,0.06167159
/Users/brianpulfer/Desktop/trainA/IMG/center_00000143.jpg,0,1,5.268655,0.06184109
/Users/brianpulfer/Desktop/trainA/IMG/center_00000144.jpg,0,1,5.198269,0.06231909
/Users/brianpulfer/Desktop/trainA/IMG/center_00000145.jpg,0,1,5.371532,0.06278565
/Users/brianpulfer/Desktop/trainA/IMG/center_00000146.jpg,0,1,5.371532,0.06278565
/Users/brianpulfer/Desktop/trainA/IMG/center_00000147.jpg,0,1,5.382709,0.06377184
/Users/brianpulfer/Desktop/trainA/IMG/center_00000148.jpg,0,1,5.450682,0.0641436
/Users/brianpulfer/Desktop/trainA/IMG/center_00000149.jpg,0,1,5.462633,0.06543356
/Users/brianpulfer/Desktop/trainA/IMG/center_00000150.jpg,0,1,5.441701,0.06578381
/Users/brianpulfer/Desktop/trainA/IMG/center_00000151.jpg,0,1,5.524117,0.06657184
/Users/brianpulfer/Desktop/trainA/IMG/center_00000152.jpg,0,1,5.524117,0.06657184
/Users/brianpulfer/Desktop/trainA/IMG/center_00000153.jpg,0,1,5.732522,0.06742465
/Users/brianpulfer/Desktop/trainA/IMG/center_00000154.jpg,0,1,5.596025,0.06823829
/Users/brianpulfer/Desktop/trainA/IMG/center_00000155.jpg,0,1,5.802872,0.06908239
/Users/brianpulfer/Desktop/trainA/IMG/center_00000156.jpg,0,1,5.702127,0.07005512
/Users/brianpulfer/Desktop/trainA/IMG/center_00000157.jpg,0,1,5.915843,0.07104837
/Users/brianpulfer/Desktop/trainA/IMG/center_00000158.jpg,0,1,5.915843,0.07104837
/Users/brianpulfer/Desktop/trainA/IMG/center_00000159.jpg,0,1,5.789144,0.07202663
/Users/brianpulfer/Desktop/trainA/IMG/center_00000160.jpg,0,1,6.002851,0.07302537
/Users/brianpulfer/Desktop/trainA/IMG/center_00000161.jpg,0,1,5.873608,0.07401498
/Users/brianpulfer/Desktop/trainA/IMG/center_00000162.jpg,0,1,6.085949,0.07501755
/Users/brianpulfer/Desktop/trainA/IMG/center_00000163.jpg,0,1,5.946823,0.07604206
/Users/brianpulfer/Desktop/trainA/IMG/center_00000164.jpg,0,1,5.946823,0.07604206
/Users/brianpulfer/Desktop/trainA/IMG/center_00000165.jpg,0,1,6.150973,0.07707433
/Users/brianpulfer/Desktop/trainA/IMG/center_00000166.jpg,0,1,6.055707,0.07792979
/Users/brianpulfer/Desktop/trainA/IMG/center_00000167.jpg,0,1,6.254757,0.07885817
/Users/brianpulfer/Desktop/trainA/IMG/center_00000168.jpg,0,1,6.114999,0.07981056
/Users/brianpulfer/Desktop/trainA/IMG/center_00000169.jpg,0,1,6.318012,0.08076896
/Users/brianpulfer/Desktop/trainA/IMG/center_00000170.jpg,0,1,6.222662,0.08155261
/Users/brianpulfer/Desktop/trainA/IMG/center_00000171.jpg,0,1,6.222662,0.08155261
/Users/brianpulfer/Desktop/trainA/IMG/center_00000172.jpg,0,1,6.421667,0.08240546
/Users/brianpulfer/Desktop/trainA/IMG/center_00000173.jpg,0,1,6.281698,0.08328816
/Users/brianpulfer/Desktop/trainA/IMG/center_00000174.jpg,0,1,6.486309,0.08418068
/Users/brianpulfer/Desktop/trainA/IMG/center_00000175.jpg,0,1,6.359625,0.08502799
/Users/brianpulfer/Desktop/trainA/IMG/center_00000176.jpg,0,1,6.359625,0.08502799
/Users/brianpulfer/Desktop/trainA/IMG/center_00000177.jpg,0,1,6.563716,0.08588708
/Users/brianpulfer/Desktop/trainA/IMG/center_00000178.jpg,0,1,6.39285,0.08686735
/Users/brianpulfer/Desktop/trainA/IMG/center_00000179.jpg,0,1,6.56868,0.08788388
/Users/brianpulfer/Desktop/trainA/IMG/center_00000180.jpg,0.02434194,1,6.600341,0.08813737
/Users/brianpulfer/Desktop/trainA/IMG/center_00000181.jpg,0.04973265,1,6.597216,0.08942257
/Users/brianpulfer/Desktop/trainA/IMG/center_00000182.jpg,0.04973265,1,6.597216,0.08942257
/Users/brianpulfer/Desktop/trainA/IMG/center_00000183.jpg,0.09903927,1,6.593499,0.09012974
/Users/brianpulfer/Desktop/trainA/IMG/center_00000184.jpg,0.1242392,1,6.796793,0.09130653
/Users/brianpulfer/Desktop/trainA/IMG/center_00000185.jpg,0.149649,0.9491803,6.580504,0.09296543
/Users/brianpulfer/Desktop/trainA/IMG/center_00000186.jpg,0.1745073,0.8994638,6.730611,0.09540966
/Users/brianpulfer/Desktop/trainA/IMG/center_00000187.jpg,0.1499971,0.8504434,6.828256,0.09826231
/Users/brianpulfer/Desktop/trainA/IMG/center_00000188.jpg,0.1499971,0.8504434,6.828256,0.09826231
/Users/brianpulfer/Desktop/trainA/IMG/center_00000189.jpg,0.09976959,0.7499884,6.779037,0.1027652
/Users/brianpulfer/Desktop/trainA/IMG/center_00000190.jpg,0.07462023,0.6996897,6.896598,0.07494885
/Users/brianpulfer/Desktop/trainA/IMG/center_00000191.jpg,0.04943811,0.6493255,6.7709,0.05272983
/Users/brianpulfer/Desktop/trainA/IMG/center_00000192.jpg,0.02450886,0.599467,6.902083,0.03086318
/Users/brianpulfer/Desktop/trainA/IMG/center_00000193.jpg,0,0.5486301,7.028419,0.009291355
/Users/brianpulfer/Desktop/trainA/IMG/center_00000194.jpg,0.02767687,0.4932764,6.923769,-0.01093097
/Users/brianpulfer/Desktop/trainA/IMG/center_00000195.jpg,0.02767687,0.4932764,6.923769,-0.01093097
/Users/brianpulfer/Desktop/trainA/IMG/center_00000196.jpg,0.07386736,0.4008954,7.068113,-0.03046214
/Users/brianpulfer/Desktop/trainA/IMG/center_00000197.jpg,0.09956769,0.3494948,6.883765,-0.04861309
/Users/brianpulfer/Desktop/trainA/IMG/center_00000198.jpg,0.1242647,0.3001008,7.065437,-0.06629065
/Users/brianpulfer/Desktop/trainA/IMG/center_00000199.jpg,0.1505149,0.2476004,6.940907,-0.08292904
/Users/brianpulfer/Desktop/trainA/IMG/center_00000200.jpg,0.1505149,0.2476004,6.940907,-0.08292904
/Users/brianpulfer/Desktop/trainA/IMG/center_00000201.jpg,0.1991269,0.1503763,7.07505,-0.09869621
/Users/brianpulfer/Desktop/trainA/IMG/center_00000202.jpg,0.2242285,0.1001732,6.898661,-0.1129841
/Users/brianpulfer/Desktop/trainA/IMG/center_00000203.jpg,0.2490727,0.05048472,7.029053,-0.1259221
/Users/brianpulfer/Desktop/trainA/IMG/center_00000204.jpg,0.2741291,0.0003718957,6.843925,-0.1371003
/Users/brianpulfer/Desktop/trainA/IMG/center_00000205.jpg,0.2993153,0,6.894531,-0.1462343
/Users/brianpulfer/Desktop/trainA/IMG/center_00000206.jpg,0.325938,0,6.838479,-0.1536704
/Users/brianpulfer/Desktop/trainA/IMG/center_00000207.jpg,0.325938,0,6.838479,-0.1536704
/Users/brianpulfer/Desktop/trainA/IMG/center_00000208.jpg,0.3740167,0,6.842927,-0.1587691
/Users/brianpulfer/Desktop/trainA/IMG/center_00000209.jpg,0.3993714,0,6.684124,-0.1612853
/Users/brianpulfer/Desktop/trainA/IMG/center_00000210.jpg,0.4249414,0.05113988,6.76265,-0.1602386
/Users/brianpulfer/Desktop/trainA/IMG/center_00000211.jpg,0.44949,0.1002373,6.611935,-0.1567351
/Users/brianpulfer/Desktop/trainA/IMG/center_00000212.jpg,0.44949,0.1002373,6.611935,-0.1567351
/Users/brianpulfer/Desktop/trainA/IMG/center_00000213.jpg,0.4997168,0.2006907,6.637871,-0.1503498
/Users/brianpulfer/Desktop/trainA/IMG/center_00000214.jpg,0.5,0.2498965,6.546162,-0.1417497
/Users/brianpulfer/Desktop/trainA/IMG/center_00000215.jpg,0.5,0.3002914,6.541777,-0.1299878
/Users/brianpulfer/Desktop/trainA/IMG/center_00000216.jpg,0.5,0.3501162,6.459784,-0.1159043
/Users/brianpulfer/Desktop/trainA/IMG/center_00000217.jpg,0.5,0.4001893,6.452718,-0.09857915
/Users/brianpulfer/Desktop/trainA/IMG/center_00000218.jpg,0.5,0.4001893,6.452718,-0.09857915
/Users/brianpulfer/Desktop/trainA/IMG/center_00000219.jpg,0.5,0.4983151,6.363707,-0.07905944
/Users/brianpulfer/Desktop/trainA/IMG/center_00000220.jpg,0.5,0.5510979,6.366335,-0.05611602
/Users/brianpulfer/Desktop/trainA/IMG/center_00000221.jpg,0.5,0.5001725,6.429755,-0.08868191
/Users/brianpulfer/Desktop/trainA/IMG/center_00000222.jpg,0.5,0.4522299,6.316754,-0.1139332
/Users/brianpulfer/Desktop/trainA/IMG/center_00000223.jpg,0.5,0.4017019,6.370244,-0.1362961
/Users/brianpulfer/Desktop/trainA/IMG/center_00000224.jpg,0.5,0.4017019,6.370244,-0.1362961
/Users/brianpulfer/Desktop/trainA/IMG/center_00000225.jpg,0.5,0.302405,6.240469,-0.1552686
/Users/brianpulfer/Desktop/trainA/IMG/center_00000226.jpg,0.5,0.2510078,6.292749,-0.171111
/Users/brianpulfer/Desktop/trainA/IMG/center_00000227.jpg,0.5,0.3030329,6.172871,-0.1828544
/Users/brianpulfer/Desktop/trainA/IMG/center_00000228.jpg,0.5,0.3522731,6.221332,-0.1916693
/Users/brianpulfer/Desktop/trainA/IMG/center_00000229.jpg,0.5,0.4018895,6.111988,-0.1970905
/Users/brianpulfer/Desktop/trainA/IMG/center_00000230.jpg,0.5,0.4018895,6.111988,-0.1970905
/Users/brianpulfer/Desktop/trainA/IMG/center_00000231.jpg,0.5,0.501415,6.122639,-0.2001523
/Users/brianpulfer/Desktop/trainA/IMG/center_00000232.jpg,0.5,0.5509213,6.044326,-0.1997579
/Users/brianpulfer/Desktop/trainA/IMG/center_00000233.jpg,0.5,0.6022167,6.098738,-0.1962033
/Users/brianpulfer/Desktop/trainA/IMG/center_00000234.jpg,0.5,0.6520203,5.996655,-0.189294
/Users/brianpulfer/Desktop/trainA/IMG/center_00000235.jpg,0.4735709,0.7048784,6.050517,-0.1785248
/Users/brianpulfer/Desktop/trainA/IMG/center_00000236.jpg,0.4476182,0.7567839,5.953889,-0.1645721
/Users/brianpulfer/Desktop/trainA/IMG/center_00000237.jpg,0.4476182,0.7567839,5.953889,-0.1645721
/Users/brianpulfer/Desktop/trainA/IMG/center_00000238.jpg,0.3919949,0.8680304,6.03707,-0.1473115
/Users/brianpulfer/Desktop/trainA/IMG/center_00000239.jpg,0.3659024,0.9202155,5.950851,-0.1269172
/Users/brianpulfer/Desktop/trainA/IMG/center_00000240.jpg,0.3381496,0.9757212,6.05776,-0.1033712
/Users/brianpulfer/Desktop/trainA/IMG/center_00000241.jpg,0.3093435,1,5.973181,-0.07664657
/Users/brianpulfer/Desktop/trainA/IMG/center_00000242.jpg,0.2736525,1,6.106781,-0.04685565
/Users/brianpulfer/Desktop/trainA/IMG/center_00000243.jpg,0.2461987,1,6.020331,-0.01463491
/Users/brianpulfer/Desktop/trainA/IMG/center_00000244.jpg,0.2190444,1,6.176023,0.02032523
/Users/brianpulfer/Desktop/trainA/IMG/center_00000245.jpg,0.1901044,1,6.052262,0.0570512
/Users/brianpulfer/Desktop/trainA/IMG/center_00000246.jpg,0.1608438,1,6.186601,0.09622934
/Users/brianpulfer/Desktop/trainA/IMG/center_00000247.jpg,0.1314481,1,6.27635,0.1380488
/Users/brianpulfer/Desktop/trainA/IMG/center_00000248.jpg,0.09798388,1,6.246789,0.1811719
/Users/brianpulfer/Desktop/trainA/IMG/center_00000249.jpg,0.06843424,1,6.335114,0.2266367
/Users/brianpulfer/Desktop/trainA/IMG/center_00000250.jpg,0.03853431,1,6.376606,0.2736512
/Users/brianpulfer/Desktop/trainA/IMG/center_00000251.jpg,0.005904101,1,6.389608,0.3218183
/Users/brianpulfer/Desktop/trainA/IMG/center_00000252.jpg,0,1,6.413445,0.3709793
/Users/brianpulfer/Desktop/trainA/IMG/center_00000253.jpg,0,1,6.523558,0.3815076
/Users/brianpulfer/Desktop/trainA/IMG/center_00000254.jpg,0,1,6.471439,0.3782654
/Users/brianpulfer/Desktop/trainA/IMG/center_00000255.jpg,0,1,6.575816,0.3755675
/Users/brianpulfer/Desktop/trainA/IMG/center_00000256.jpg,0,1,6.545783,0.3698228
/Users/brianpulfer/Desktop/trainA/IMG/center_00000257.jpg,0,1,6.729785,0.3664799
/Users/brianpulfer/Desktop/trainA/IMG/center_00000258.jpg,0,1,6.665269,0.3633445
/Users/brianpulfer/Desktop/trainA/IMG/center_00000259.jpg,0.03757546,1,6.754772,0.359291
/Users/brianpulfer/Desktop/trainA/IMG/center_00000260.jpg,0.06725357,1,6.736335,0.3550857
/Users/brianpulfer/Desktop/trainA/IMG/center_00000261.jpg,0.09879191,1,6.786945,0.3509288
/Users/brianpulfer/Desktop/trainA/IMG/center_00000262.jpg,0.1298536,1,6.883727,0.3462395
/Users/brianpulfer/Desktop/trainA/IMG/center_00000263.jpg,0.1622481,1,6.885531,0.3417807
/Users/brianpulfer/Desktop/trainA/IMG/center_00000264.jpg,0.1917962,1,6.941301,0.3378691
/Users/brianpulfer/Desktop/trainA/IMG/center_00000265.jpg,0.16107,1,6.962143,0.3338401
/Users/brianpulfer/Desktop/trainA/IMG/center_00000266.jpg,0.131033,1,7.063166,0.3308776
/Users/brianpulfer/Desktop/trainA/IMG/center_00000267.jpg,0.0968355,1,7.026839,0.3283677
/Users/brianpulfer/Desktop/trainA/IMG/center_00000268.jpg,0.1278366,1,7.118073,0.3270863
/Users/brianpulfer/Desktop/trainA/IMG/center_00000269.jpg,0.1572911,1,7.108066,0.3268692
/Users/brianpulfer/Desktop/trainA/IMG/center_00000270.jpg,0.1869717,1,7.098326,0.3281
/Users/brianpulfer/Desktop/trainA/IMG/center_00000271.jpg,0.2226743,1,7.271542,0.3309101
